Center Name,Incident ID,Closed,Completed,Alert,Q1,Q2,Q3,Q4,Q5,Resolution,Comments,Contact Me
CCS Help Centre,151135,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151137,4/16/2012,4/16/2012 13:21:20,FALSE,5,4,5,5,5,TRUE,,FALSE
CCS Help Centre,151138,4/16/2012,4/16/2012 14:27:48,TRUE,5,3,5,5,5,TRUE,The analyst wasn't aware of the answer initially but did contact me later to let me know he had found a solution from a colleague.,
He did a nice job.,FALSE,,,,,,,,,,,
CCS Help Centre,151145,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151154,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151126,4/16/2012,,FALSE,,,,,,,,
Library IT Help Desk,151164,4/16/2012,4/23/2012 15:24:59,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,151140,4/16/2012,4/16/2012 17:24:56,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,151136,4/16/2012,4/16/2012 15:21:22,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,151166,4/16/2012,,FALSE,,,,,,,,
Library IT Help Desk,151168,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151170,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151175,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151181,4/16/2012,,FALSE,,,,,,,,
CCS Help Centre,151182,4/16/2012,,FALSE,,,,,,,,
Library IT Help Desk,151187,4/16/2012,,FALSE,,,,,,,,
Library IT Help Desk,151064,4/15/2012,,FALSE,,,,,,,,
CCS Help Centre,151059,4/14/2012,,FALSE,,,,,,,,
CCS Help Centre,151057,4/14/2012,,FALSE,,,,,,,,
CCS Help Centre,151060,4/14/2012,,FALSE,,,,,,,,
CCS Help Centre,151050,4/14/2012,,FALSE,,,,,,,,
Library IT Help Desk,151062,4/14/2012,,FALSE,,,,,,,,
CCS Help Centre,141870,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150931,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150930,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150947,4/13/2012,4/16/2012 8:47:07,FALSE,NA,NA,5,5,5,TRUE,,FALSE
Library IT Help Desk,150912,4/13/2012,4/13/2012 15:44:09,FALSE,4,4,3,4,4,TRUE,,FALSE
Library IT Help Desk,150933,4/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,150952,4/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,150944,4/13/2012,4/13/2012 9:05:57,TRUE,5,5,5,5,5,TRUE,Very speedy! Thanks so much,FALSE
CCS Help Centre,150962,4/13/2012,4/13/2012 9:15:01,FALSE,5,4,5,5,5,TRUE,,FALSE
Library IT Help Desk,150946,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150963,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150970,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150976,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,149921,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150979,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150983,4/13/2012,8/24/2012 14:32:56,TRUE,NA,3,3,2,4,FALSE,,FALSE
CCS Help Centre,150984,4/13/2012,4/13/2012 11:02:58,TRUE,2,1,1,1,1,FALSE,"I am not sure who was the person that answered the phone, but didn't help and I think he had no intention to help.",FALSE
CCS Help Centre,150905,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150986,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150987,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150988,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150914,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150752,4/13/2012,4/13/2012 12:26:16,TRUE,2,3,5,2,2,FALSE,,FALSE
CCS Help Centre,150991,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151000,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151010,4/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,151011,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150535,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151018,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151025,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151023,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151026,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151024,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151028,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151027,4/13/2012,4/14/2012 13:33:39,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,151030,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,151006,4/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,151033,4/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,151037,4/13/2012,4/13/2012 15:22:21,TRUE,2,NA,5,3,3,FALSE,,FALSE
CCS Help Centre,151036,4/13/2012,4/16/2012 7:06:07,FALSE,5,NA,5,5,5,TRUE,,FALSE
Library IT Help Desk,151040,4/13/2012,4/17/2012 2:53:34,TRUE,2,NA,2,2,2,TRUE,,FALSE
Library IT Help Desk,151042,4/13/2012,,FALSE,,,,,,,,
Library IT Help Desk,151043,4/13/2012,4/14/2012 14:01:52,TRUE,5,NA,5,NA,5,TRUE,"It was just a phishing email that I received that I sent to their attention; no action on their part was needed or expected.  They did respond wit ha bit of humour though, which is always nice.",
Cheers!,FALSE,,,,,,,,,,,
Library IT Help Desk,151046,4/13/2012,4/16/2012 8:57:28,FALSE,5,4,5,5,5,TRUE,,FALSE
Library IT Help Desk,151048,4/13/2012,,FALSE,,,,,,,,
CCS Help Centre,150844,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150831,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150830,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150845,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150849,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150850,4/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,150858,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150871,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150834,4/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,150872,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150874,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150877,4/12/2012,4/19/2012 10:56:23,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150853,4/12/2012,4/12/2012 11:33:12,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150881,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150867,4/12/2012,,FALSE,,,,,,,,
Library IT Help Desk,150893,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150904,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150906,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150909,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150915,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150923,4/12/2012,,FALSE,,,,,,,,
CCS Help Centre,150759,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150615,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150777,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150744,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150776,4/11/2012,4/11/2012 19:08:35,TRUE,5,4,5,5,4,TRUE,Perhaps the evaluation period could be extended to include the final exam.,FALSE
CCS Help Centre,150768,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150748,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150783,4/11/2012,4/11/2012 17:43:42,TRUE,3,2,5,4,4,TRUE,,FALSE
CCS Help Centre,150697,4/11/2012,4/11/2012 9:35:10,TRUE,3,5,5,2,1,FALSE,,FALSE
CCS Help Centre,150789,4/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,150808,4/11/2012,,FALSE,,,,,,,,
Library IT Help Desk,150812,4/11/2012,4/11/2012 18:06:38,TRUE,5,5,5,5,5,TRUE,"Very helpful, saved my computer.",FALSE
CCS Help Centre,150817,4/11/2012,4/12/2012 7:28:46,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150818,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150825,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150828,4/11/2012,,FALSE,,,,,,,,
CCS Help Centre,150695,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150696,4/10/2012,4/10/2012 7:16:47,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,150688,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150699,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150700,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150701,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150683,4/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,150680,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150702,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150705,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150685,4/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,149457,4/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,150709,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150676,4/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,150712,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150722,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150724,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150659,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150708,4/10/2012,4/10/2012 11:40:44,FALSE,5,5,5,4,4,TRUE,,FALSE
CCS Help Centre,150719,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150733,4/10/2012,,FALSE,,,,,,,,
CCS Help Centre,150706,4/10/2012,4/10/2012 13:35:54,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150746,4/10/2012,,FALSE,,,,,,,,
Library IT Help Desk,150749,4/10/2012,4/10/2012 17:49:00,TRUE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,150038,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150572,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150573,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150574,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150597,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150583,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150593,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150598,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150619,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150622,4/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,150618,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150616,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150626,4/9/2012,4/9/2012 9:13:44,TRUE,5,NA,5,5,5,TRUE,simple work order to reset a voice mail password,FALSE
Library IT Help Desk,150534,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150629,4/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,150634,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150635,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150636,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150638,4/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,150643,4/9/2012,4/11/2012 8:03:03,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150642,4/9/2012,4/9/2012 21:14:34,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150644,4/9/2012,4/9/2012 21:02:56,FALSE,5,5,3,4,4,TRUE,,FALSE
CCS Help Centre,150645,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150646,4/9/2012,5/1/2012 8:21:57,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,150647,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150600,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150648,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150650,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150652,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150653,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150649,4/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,150651,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150655,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150662,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150664,4/9/2012,4/9/2012 13:25:23,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,150663,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150666,4/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,150667,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150671,4/9/2012,4/9/2012 16:44:17,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150673,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150674,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150661,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150677,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150678,4/9/2012,,FALSE,,,,,,,,
CCS Help Centre,150679,4/9/2012,,FALSE,,,,,,,,
Library IT Help Desk,150554,4/7/2012,,FALSE,,,,,,,,
CCS Help Centre,150547,4/7/2012,4/7/2012 17:53:03,TRUE,2,2,5,3,2,FALSE,I am unable to receive emails with attachments from certain organizations (ie. hospitals) and the only solution offered was to verify the correct email address was given and that my email account isn't full...2 things I had found obvious to check on my own before I contacted CCS.  As it stands I am not receiving important emails and I have been offered no real solution.,FALSE
CCS Help Centre,150559,4/7/2012,,FALSE,,,,,,,,
CCS Help Centre,150557,4/7/2012,,FALSE,,,,,,,,
CCS Help Centre,150552,4/7/2012,,FALSE,,,,,,,,
CCS Help Centre,149835,4/7/2012,,FALSE,,,,,,,,
Library IT Help Desk,150565,4/7/2012,,FALSE,,,,,,,,
CCS Help Centre,150479,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150474,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150144,4/5/2012,4/5/2012 11:56:36,TRUE,5,5,5,5,5,TRUE,Thanks to the technical support of (CCS)-University of Guelph the problem with my email was solved quickly.,FALSE
CCS Help Centre,150491,4/5/2012,,FALSE,,,,,,,,
Library IT Help Desk,150496,4/5/2012,,FALSE,,,,,,,,
Library IT Help Desk,150511,4/5/2012,,FALSE,,,,,,,,
Library IT Help Desk,150513,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150424,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150508,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150512,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150522,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150527,4/5/2012,4/5/2012 19:21:30,TRUE,1,NA,1,1,1,FALSE,,FALSE
CCS Help Centre,150524,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150535,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150542,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150544,4/5/2012,,FALSE,,,,,,,,
Library IT Help Desk,150543,4/5/2012,4/5/2012 14:37:52,TRUE,5,5,5,5,5,TRUE,?????????? was very friendly and helpful. She was knowledgable. I appreciate the free service offered by CSS and how there was no line-up. Thank you!,FALSE
CCS Help Centre,150531,4/5/2012,,FALSE,,,,,,,,
CCS Help Centre,150401,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,149677,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,149725,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,149730,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150394,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150393,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150392,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150409,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150420,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150436,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150445,4/4/2012,4/4/2012 11:34:32,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150446,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150447,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150450,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150452,4/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,150457,4/4/2012,,FALSE,,,,,,,,
Library IT Help Desk,150473,4/4/2012,,FALSE,,,,,,,,
CCS Help Centre,150278,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150282,4/3/2012,4/3/2012 7:59:51,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150298,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150272,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150316,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150322,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150323,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150315,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150329,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150326,4/3/2012,4/3/2012 13:02:47,FALSE,5,NA,5,NA,5,TRUE,,FALSE
Library IT Help Desk,150336,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150337,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150338,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150344,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150317,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150349,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150351,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150353,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150359,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150361,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150363,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150368,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150367,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150371,4/3/2012,4/4/2012 14:09:21,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150372,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150374,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150370,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150175,4/3/2012,4/3/2012 15:27:08,TRUE,4,5,5,2,4,FALSE,"Please make the opt-out feature on the Telephone Directory Available for students that are also staff!  I feel that I should have the same amount of online privacy as a student, even if I'm also a staff member.",FALSE
CCS Help Centre,150373,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150375,4/3/2012,4/3/2012 16:26:18,TRUE,5,3,NA,NA,3,FALSE,They couldn't figure our my problem and suggested that I bring it back to the store I purchased it from,FALSE
Library IT Help Desk,150376,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150386,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150388,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150385,4/3/2012,4/5/2012 8:28:36,FALSE,5,5,5,5,4,TRUE,,FALSE
Library IT Help Desk,150389,4/3/2012,,FALSE,,,,,,,,
Library IT Help Desk,150390,4/3/2012,,FALSE,,,,,,,,
CCS Help Centre,150166,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150185,4/2/2012,4/2/2012 9:12:23,FALSE,4,4,5,5,5,TRUE,,FALSE
CCS Help Centre,150190,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150194,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150196,4/2/2012,4/2/2012 11:29:08,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150187,4/2/2012,4/2/2012 10:42:28,FALSE,5,4,4,5,5,TRUE,,FALSE
CCS Help Centre,150202,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150207,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150210,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150218,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150224,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150225,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150230,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150231,4/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,150232,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150239,4/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,150240,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150191,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150208,4/2/2012,4/2/2012 13:12:19,TRUE,5,NA,5,3,4,FALSE,"This issue was related to another one, so it has not been resolved yet but rather closed so that it can be combined with the earlier one. That one has been very slow to resolve.",FALSE
CCS Help Centre,150244,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150249,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150254,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150253,4/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,150256,4/2/2012,4/2/2012 15:58:07,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150265,4/2/2012,4/3/2012 6:56:13,TRUE,5,3,5,4,3,TRUE,"My email account was locked down due to a spam-scammer having acquired my email password. CCS did not know of this, nor could they help me, so it took quite a while for me to get my email account unlocked. ",
"Otherwise, I would have checked ""very satisfied"" for every box.",FALSE,,,,,,,,,,,
CCS Help Centre,150258,4/2/2012,,FALSE,,,,,,,,
CCS Help Centre,150268,4/2/2012,4/2/2012 15:06:09,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150270,4/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,150275,4/2/2012,,FALSE,,,,,,,,
Library IT Help Desk,150167,4/1/2012,4/1/2012 20:35:00,FALSE,5,NA,5,5,5,,,FALSE
CCS Help Centre,150168,4/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,150172,4/1/2012,,FALSE,,,,,,,,
Library IT Help Desk,150157,3/31/2012,,FALSE,,,,,,,,
CCS Help Centre,150154,3/31/2012,,FALSE,,,,,,,,
Library IT Help Desk,150159,3/31/2012,,FALSE,,,,,,,,
CCS Help Centre,150095,3/31/2012,,FALSE,,,,,,,,
Library IT Help Desk,150161,3/31/2012,,FALSE,,,,,,,,
Library IT Help Desk,150163,3/31/2012,,FALSE,,,,,,,,
CCS Help Centre,150032,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150031,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150036,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150049,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150050,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150051,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150052,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150053,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150057,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150062,3/30/2012,,FALSE,,,,,,,,
Library IT Help Desk,150075,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150071,3/30/2012,3/30/2012 9:36:12,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150083,3/30/2012,3/30/2012 10:21:40,FALSE,4,4,5,5,5,TRUE,,FALSE
CCS Help Centre,150058,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150085,3/30/2012,,FALSE,,,,,,,,
Library IT Help Desk,150096,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,149973,3/30/2012,3/30/2012 14:03:38,FALSE,5,5,5,5,5,TRUE,,FALSE
CCS Help Centre,150093,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150091,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150099,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150101,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150086,3/30/2012,3/30/2012 11:51:29,FALSE,5,5,5,5,5,TRUE,,FALSE
Library IT Help Desk,150105,3/30/2012,,FALSE,,,,,,,,
Library IT Help Desk,150104,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150108,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150089,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150112,3/30/2012,,FALSE,,,,,,,,
Library IT Help Desk,150115,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150110,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150122,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150118,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150125,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150124,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150133,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150136,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150135,3/30/2012,,FALSE,,,,,,,,
Library IT Help Desk,150137,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150145,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150103,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,150074,3/30/2012,,FALSE,,,,,,,,
CCS Help Centre,149197,3/29/2012,,FALSE,,,,,,,,
Library IT Help Desk,149927,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149931,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149933,3/29/2012,3/29/2012 11:57:31,TRUE,NA,NA,3,2,2,FALSE,"CCS removed ALL meetings in the time frame I noted, not just the one that was the problem. This is not what was asked for.",FALSE
CCS Help Centre,149920,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149945,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149946,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149937,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149958,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149965,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149974,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149975,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149986,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149984,3/29/2012,3/29/2012 12:33:43,FALSE,5,NA,5,4,4,TRUE,,FALSE
Library IT Help Desk,149997,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149998,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,150000,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,149995,3/29/2012,3/29/2012 13:45:14,FALSE,4,NA,5,4,4,TRUE,,FALSE
CCS Help Centre,150013,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,150014,3/29/2012,,FALSE,,,,,,,,
Library IT Help Desk,150015,3/29/2012,,FALSE,,,,,,,,
CCS Help Centre,150016,3/29/2012,,FALSE,,,,,,,,
